EAN,Total
7074927118363,1
1607372622879,1
4537400999741,1
0065425422509,1
0638776904323,1
5307668694035,1
3237369378755,1
2192382381872,1
1468910994205,1
1308563735803,1
8449041431947,1
1416208598147,1
2557828559534,1
2511062838244,1
5426167024744,1
0687444929519,1
4942864348729,1
6880983029496,1
7334072998914,1
3660210441009,1
9542965020385,1
4565299116949,1
8030778166341,1
6826782742501,1
5663360549760,1
9323876061748,1
7377341747356,1
9524158852843,1
1815308141954,1
9830372648422,1
9133851309075,1
5798650811385,1
2048782429617,1
9147823592020,1
1467155352641,1
1078048009117,1
0747995043697,1
2977025137838,1
0339928902838,1
1686222326372,1
8980741038321,1
8106388947950,1
3849904971644,1
0964860789447,1
8497342780530,1
2798967211789,1
3483086200514,1
5890797796157,1
4836732449314,1
3111592292173,1
1259247484831,1
3912352210471,1
8747430759826,1
0652867188201,1
2402370131854,1
3441338294285,1
7024428470767,1
2707893579849,1
4196844602640,1
0246291214386,1
4748313314808,1
5590117398435,1
6719686732887,1
7569529196708,1
3971126539033,1
6585617006972,1
5826884792702,1
1669348628674,1
8231106514777,1
4664221583597,1
4398410678961,1
6289449774305,1
8609589336726,1
5654964697919,1
5376841829663,1
2055944947872,1
2559326549758,1
3743829700009,1
9455817651166,1
9138779713478,1
6558271676003,1
7232014936225,1
1451813258437,1
6584665591980,1
3538729544163,1
6821942072511,1
5338577317531,1
6042371505429,1
2297931954177,1
5880134194944,1
6260100502574,1
1367015937431,1
3746966529168,1
8010303993109,1
7165547665587,1
0286176670036,1
4515900546023,1
8583772141765,1
6225776966532,1
8473747086101,1
5958355071204,1
9495772007349,1
7227272162684,1
4970568362741,1
6019690791345,1
7894507148395,1
3081003178405,1
9547306414359,1
8098508706182,1
2945121902520,1
6571131454054,1
5832288884219,1
1606634181314,1
5204755237390,1
1942169966607,1
4715340209797,1
5141712085444,1
2589801521511,1
5112063524593,1
2858673695744,1
4172307742955,1
2652374323315,1
4929654083039,1
7606425185921,1
9896144153150,1
4759801539474,1
0494851277023,1
0356945713636,1
3975008269049,1
6375155810991,1
3616470558735,1
0965634146992,1
0794678689826,1
8762868765553,1
0650987219676,1
2110736519597,1
0415151025688,1
0664353375392,1
1717604704911,1
2046850199141,1
7340227326297,1
5768457777207,1
7079715621285,1
2329550142366,1
8871628803487,1
9307129315291,1
1236082289623,1
0924656549945,1
5447469898406,1
1670879789741,1
6194867113493,1
3560427858129,1
3190204944754,1
6184685367994,1
0219551089437,1
2499996157573,1
9296087935873,1
5301082297995,1
9409040578974,1
0421458356967,1
9301456610135,1
3098267094204,1
9579468933676,1
8765687729829,1
9056282938112,1
3032772908939,1
0807336271292,1
2968631970636,1
7700769719535,1
6666011157795,1
5536714218714,1
3222317734622,1
1897564365404,1
0453160614622,1
3282076839709,1
0412304629205,1
6373363013968,1
5239121285668,1
4027521528185,1
3299353954000,1
7349090749639,1
7170227375595,1
9921561051922,1
3821282614955,1
3135757223918,1
8734834896981,1
3655952501319,1
5788962465482,1
3614010439995,1
8039434797929,1
5670678312627,1
2252855008139,1
3125298615099,1
4532551654945,1
6880300641981,1
3336180567802,1
9341092252467,1
2828781595205,1
0927604575867,1
6120176180819,1
9506184002447,1
3155697115746,1
7528324128376,1
5944022116446,1
9167341891900,1
9582960385508,1
8473268056720,1
6493605997594,1
8536343032344,1
1852324827714,1
7054045375541,1
7311409604830,1
1096603532498,1
2224701246682,1
7860280537930,1
5260790384604,1
9010223225990,1
1331672493067,1
0730419280662,1
7795567205182,1
3922773790599,1
6502782399920,1
0677461487291,1
6056188322537,1
3271945331710,1
2292651213849,1
8147291784355,1
2023269734408,1
2585698439458,1
8028912207302,1
7284227900685,1
0689951927446,1
9424390222209,1
9184471632555,1
6280438936735,1
1141751645726,1
5473873022953,1
9934776573394,1
3155788596775,1
1351320051937,1
2830650772136,1
2194383482671,1
6453722920127,1
8317860621057,1
6984565335033,1
6867736555167,1
3267034275416,1
0818031852198,1
6456164573401,1
6412114299265,1
1631582767365,1
5311426147169,1
1354152059799,1
6433766954555,1
2672379108137,1
7159626683586,1
5200593767495,1
0370879552864,1
6112287890435,1
0973641082349,1
0526457811216,1
9901928863900,1
6300522749222,1
9703807993957,1
4188915922887,1
7306542881323,1
4789267387968,1
8708766229834,1
8276403041250,1
0915037619029,1
6852465245175,1
7560928136173,1
8820603859285,1
8354494168824,1
6203951065461,1
6498214040846,1
4291064567691,1
5562709629777,1
8591666681716,1
9586895467438,1
2559060489976,1
1085861903058,1
6706540279206,1
8219179476154,1
3923358263309,1
8535759580548,1
6850633682449,1
2405280927296,1
1258991848364,1
9703576071009,1
5557207314287,1
7865574689098,1
7573209093249,1
3676997602557,1
3357469109919,1
6325929292393,1
6040616159871,1
4583860073019,1
4199626489903,1
1810941211958,1
2026455544997,1
4933793706216,1
8472491342327,1
3566965475415,1
3012748284267,1
2333208062340,1
9081614059654,1
0468067611063,1
3006919567839,1
0666366237841,1
8913585613461,1
6159321398465,1
7373304980334,1
1283502180077,1
8570572189882,1
8022398014072,1
6676745596470,1
2651269694479,1
2177258340122,1
8239609487840,1
6939097717147,1
7481801979772,1
1333846331618,1
7768981128610,1
1027282106700,1
8644997290185,1
2358990642389,1
4671778347794,1
9832065640904,1
4227361299393,1
8622643405992,1
9874645340842,1
6328295509713,1
3733371614893,1
8318497324793,1
4771259610789,1
2279658870732,1
2656867464967,1
2412417303175,1
0568439579776,1
7482722752215,1
2913573674326,1
1318431725683,1
7571476362228,1
4650660176049,1
8585874041813,1
6543673212867,1
3872436170902,1
4630770560716,1
3588993725003,1
8817636513956,1
8486971125942,1
1750285862631,1
6817444798929,1
4245303290314,1
9811136211939,1
0390546556155,1
8000281472574,1
4853385488880,1
9521247677677,1
8731351393801,1
6418063588849,1
7973106032745,1
9838046200341,1
3046909127735,1
1958619209941,1
3309237931093,1
7696621814183,1
5152216980654,1
4631778942368,1
1333792028839,1
8384323633681,1
6513046614062,1
0760144782100,1
1123653741225,1
7866092548270,1
8151854141189,1
6306990980440,1
2747439183987,1
4701608163109,1
2876535756747,1
7517354819699,1
6188735174655,1
8086642806233,1
2350794958710,1
7957749821430,1
5794082781500,1
8358077131359,1
4123952080909,1
3739130622307,1
3816901631253,1
6410391719629,1
0969303429348,1
4745549856065,1
7887680692694,1
4030191665449,1
9012297617664,1
6818524847544,1
1561699550119,1
9709231326279,1
2811783846215,1
4393611154344,1
7647056593907,1
9157096520286,1
9512492421191,1
6838825675295,1
2851924166291,1
6559049567639,1
5376897259537,1
3997057174518,1
7406191245795,1
4554177703678,1
3972904675684,1
1910402971220,1
1081202413446,1
3010984762679,1
1946860344634,1
1992415934638,1
9527356057034,1
3299192890583,1
4660815048633,1
3850249647026,1
4835291825164,1
3255569530872,1
5127917219549,1
7573713709841,1
4952081121999,1
3762372132099,1
0889755871857,1
0955915403722,1
3389469560452,1
2846475918864,1
2656475549674,1
9102720069228,1
4542288413401,1
7042907788400,1
2035728254877,1
8203857005149,1
7756107118164,1
5956862371978,1
0964515751577,1
6165344902053,1
1460596349645,1
0411725420224,1
3162646891521,1
2900432266303,1
9992086256727,1
0901117925333,1
2520957768931,1
1297587331187,1
9211797517324,1
5823430634813,1
4110205659012,1
1568915669198,1
5076942165003,1
5946799840166,1
7129527098857,1
1478592331236,1
7858783372394,1
5601340255003,1
1423299569680,1
9962650999664,1
6756636855692,1
2769942813441,1
0268271936514,1
1597912608626,1
8378468149749,1
6989675136129,1
4072602805129,1
0895731921782,1
2070791940807,1
4801025864877,1
4439685031249,1
2966705690527,1
3577923502180,1
1718343051601,1
3178630857404,1
6186015601099,1
3906295984353,1
4732492367021,1
3434464797409,1
0297867418776,1
4467936067754,1
7586932537874,1
5028553784241,1
9017773861463,1
8271061580295,1
7220062668335,1
8291331824591,1
6884002474168,1
5878841346978,1
1352505796834,1
8937844828380,1
2333994973028,1
6580662669592,1
4640858063374,1
6681902170332,1
7017672971135,1
3787883490704,1
5925580405081,1
2553670367099,1
9679562775346,1
4319449544737,1
2597213315147,1
9106220428318,1
3594092067920,1
8340494300500,1
8631426711557,1
1951665236428,1
5364984716117,1
9260367244566,1
9437155287696,1
2091945106481,1
3604890477842,1
7764581183707,1
9229833911708,1
1861061745748,1
5760757157543,1
2168421616175,1
1402959545011,1
1126328654202,1
5228101170070,1
1689885594768,1
3285675036340,1
9111973767485,1
8575958742675,1
1845327086554,1
0672483604985,1
3807213383015,1
7438940507908,1
1591865082670,1
1309880669512,1
0426794458283,1
2103151989502,1
2468042212269,1
3161158214705,1
9197060130066,1
9796050618739,1
3698174178709,1
4676133991315,1
6709167279284,1
6423367448812,1
2827910939132,1
7235681859224,1
7045509391818,1
6088949092977,1
4785741250544,1
1551172507068,1
1615194886393,1
8050060206258,1
8633207607233,1
6493251937012,1
3878164632002,1
8716033000895,1
6648118726753,1
0425879675102,1
7180801431166,1
5789157741411,1
0343272460272,1
4942379133186,1
0507739435962,1
2820875327105,1
4807045441425,1
6396188179091,1
8863294614702,1
3224267337106,1
7450859254582,1
3502681831685,1
9630786376665,1
6305561381242,1
5289287421042,1
1223212528103,1
4243649206952,1
1740684351805,1
9275606975217,1
4754349426453,1
8222956575605,1
2290957387387,1
8186730567692,1
5849379292631,1
4918413218683,1
1354272723204,1
0588493594362,1
3364124023831,1
5120113771842,1
2735532638466,1
6588034227531,1
4565444636544,1
7586102487817,1
5730597053473,1
9141029517696,1
1977095758347,1
5011109738478,1
2148764089843,1
2836426617878,1
9147873389724,1
1830252988493,1
4314876006643,1
7523094540380,1
9462638324780,1
3734551950527,1
4450387002481,1
1923358292578,1
7039391822956,1
5968683301409,1
3807453635196,1
6739289010038,1
5427334890636,1
1955740423833,1
7914913549774,1
2976708023352,1
3019943162550,1
7867739151730,1
1263017312545,1
6546233730962,1
7197830067068,1
9017401998431,1
2593047336754,1
5252054928136,1
3459861999942,1
8704249500872,1
9291558101122,1
8494314987942,1
4917350876512,1
5000491565427,1
4825491980732,1
7796418068024,1
1619289205113,1
7118126493798,1
6827233273391,1
8361615400916,1
0574926911943,1
3535404214229,1
3734945397822,1
7877050767961,1
3435807164025,1
1566150466268,1
5248616400615,1
3335400942986,1
8116122426344,1
0353270715625,1
3300024787978,1
5642700602228,1
3840227182540,1
5436733650161,1
8253432486092,1
2969953905801,1
9382776869069,1
8324269151610,1
0351441452829,1
2397392853504,1
8617118726429,1
7539553276943,1
4767423700936,1
7045733873814,1
8855132807162,1
8212466154070,1
7545119719946,1
0076120453644,1
5063750747026,1
2850569200582,1
0643484768402,1
3616933514315,1
1898444958174,1
8325737556524,1
9795533618990,1
5113277959676,1
6864322105799,1
9875828303890,1
2314919503926,1
9006755546115,1
6054892535663,1
4082034620115,1
5590590510591,1
8396706423635,1
8389854762916,1
5356866343955,1
1618701144153,1
7122495767282,1
9706071577144,1
4570303845425,1
3026523833212,1
3657144971887,1
1847876131471,1
6396358063762,1
3138260746967,1
3329782392699,1
3475483982018,1
3481383195984,1
8079306869965,1
0740957388867,1
9428567115684,1
1097741119787,1
5622275258075,1
0235313746516,1
6134697481928,1
4220625878297,1
2453469045941,1
7080712103940,1
6769259078591,1
5409055463993,1
9488444069608,1
1479104337630,1
9469127291592,1
5065676399235,1
9722413596697,1
2253738264826,1
5481535838330,1
1697776900710,1
0763153665556,1
3143033186642,1
9169544976613,1
5250832541874,1
1260192197226,1
5332069312547,1
1874175444100,1
5483975376557,1
7929700987547,1
1069189137265,1
8339509741070,1
1834968264261,1
3238121869894,1
6846650740132,1
5120768098417,1
7272244180562,1
3647060575788,1
2236059214923,1
9443927454258,1
8046094222289,1
7913673820031,1
0637166929175,1
0113878712873,1
0911021689382,1
6446259706098,1
7861823814358,1
1520560972085,1
1237217915172,1
7342564820827,1
9249255814609,1
4337234932422,1
9485110277664,1
5185834891583,1
4458136906943,1
9110510620719,1
9357943408815,1
4672264808089,1
1852574473402,1
5406721842212,1
6162987196511,1
9715074331417,1
7631808863776,1
6108176746907,1
